,sigma_a,center_a,amplitude_a,gamma_a,fwhm_a,height_a,sigma_b,center_b,amplitude_b,gamma_b,fwhm_b,height_b,sigma_g,center_g,amplitude_g,gamma_g,fwhm_g,height_g
5036,0.017614204805549427,6564.086288874175,33.09160303996867,30.1503180580289,60.30085075263961,0.34936217859886026,0.008192134205398105,4863.535891116002,43.5495715322873,31.77121927752159,63.54263872306731,0.43631495899073325,6.810257254236529,4342.649383997688,32.38610540569841,19.71090311690609,45.442749846618085,0.4752601420208785
5037,0.02380951984958246,6564.38863166097,32.216624970652575,28.8206992015845,57.64163286336989,0.35581590707222,0.01460291710502215,4862.698194269855,41.85631475421564,30.56629530471441,61.132797913294645,0.4358812741862178,0.0010140531484070792,4341.702378830288,34.50251379889934,22.20062949652979,44.401394604986734,0.4946927842377394
5038,0.013215131805499603,6564.94714953002,48.43575722872658,39.639753854044116,79.27976272300754,0.3889423409115642,0.00789566843431011,4863.2493761379255,60.05509833007569,36.906145560900015,73.81252136411263,0.5179660554829378,18.444752897923234,4342.12420169932,41.240436366076786,15.501349485040217,62.34166774673729,0.5087714165005884
5039,0.034266408996952435,6565.51070322255,34.44776049461975,35.12367346553032,70.24766084093694,0.3121840970527788,0.013018180220059072,4863.9720801233125,40.00843111091861,29.403819219676365,58.807835036866535,0.4331096093972651,4.946981900259006,4342.369722618303,28.899416720876008,18.79542656418082,41.11449559654182,0.4608779290613879
5040,0.021113671843109305,6564.650861879341,24.271922973979304,26.95926050684554,53.91873477964221,0.286580127024742,0.009800249189961807,4863.22891507229,30.05107623232311,27.298097147965994,54.59637135593666,0.35041099643268375,0.00242078833641024,4342.145442366806,20.816702739509708,17.80415835018846,35.60842632635506,0.372169356557421
5041,0.008254146840580567,6565.480612226786,13.361457336318733,9.314875903174736,18.62983043452798,0.4565901541354419,0.008762236382797717,4862.828902675883,7.339639616150784,4.5416623140981045,9.083402696283748,0.5144088206602524,2.695347880194021,4341.077097815783,6.167836059679543,2.774794982469997,9.819205287329872,0.47029979505414354
5042,0.007833860531802905,6566.119366042409,16.339235238031165,10.624634682832902,21.249351404980814,0.4895168103838161,0.003868456895983474,4863.28221190542,11.093414529569323,6.833729196267857,13.667506616546353,0.5167226097680583,0.0018362224069479183,4342.314126645626,8.474003383488194,5.219538264615475,10.439110304340511,0.5167810986223671
5043,0.0028658047884100313,6565.089605364086,17.708396758025213,12.721681738184841,25.443443030296585,0.443082729666233,0.01131255185656821,4863.10770024134,13.331408781682242,8.512628544187129,17.0253538136986,0.49849605158630167,0.016396180573219343,4342.086648964692,11.22444172523031,6.974916789954189,13.949990947791552,0.512239949599998
5044,0.007116942054341546,6564.614809638911,28.643320881102298,22.1823577467122,44.364857657279444,0.41102264128879923,0.03397996131817571,4862.778689185768,26.121648357948402,16.951624294860114,33.90355491815276,0.490498453819493,0.008986881472761166,4341.516909234748,22.359887698202446,13.101198882493126,26.202496074109845,0.5432609658959132
5045,0.007850868791814403,6563.811210250087,49.77864593584241,38.536977944636796,77.07419581589348,0.4111644272513329,0.013223044257804073,4862.746623498091,59.881158705196356,34.95653168018112,69.9132915729926,0.5452704020813002,16.206252631366247,4341.798166255761,42.59065865864038,16.066285216138777,58.166059447616114,0.5509934573564017
